Device Started
MPU6050 connection successful
-0.5,-0.1,0.4,6.4,54.1,-53.4,-19.4,78.5,
-0.2,-0.2,0.1,2.7,36.9,84.9,-146.8,173.6,
-0.6,0.2,0.2,6.4,-24.4,77.5,83.9,116.8,
0.4,0.1,-0.0,4.7,-14.6,41.9,93.6,103.6,
-1.9,0.4,1.3,23.1,-28.1,-36.6,78.3,90.9,
-1.2,-0.0,0.8,14.2,36.3,-84.0,-1.7,91.5,
0.2,-0.0,-0.1,2.1,88.6,79.7,-42.6,126.6,
-1.6,0.5,0.6,17.9,-140.0,-87.5,-98.9,192.4,
0.2,0.8,-0.2,8.3,-20.3,2.0,115.3,117.1,
0.2,0.5,0.4,6.2,8.6,56.0,152.7,162.9,
-2.0,-0.1,1.3,24.0,64.6,-60.8,144.1,169.2,
Tap detected
-0.1,-0.3,0.1,4.0,76.3,34.7,-45.8,95.5,
Tap detected
-1.4,0.2,0.8,16.0,-29.8,78.0,-250.0,263.6,
-1.5,0.4,0.2,15.4,-92.4,-110.0,-167.7,220.8,
0.2,1.0,-0.3,10.6,8.8,42.2,154.8,160.7,
-0.7,0.4,0.5,9.5,-55.6,62.1,197.3,214.2,
-2.0,-0.3,0.7,21.7,4.7,-9.8,111.4,111.9,
-0.2,-0.2,0.1,3.4,135.6,71.1,-10.7,153.5,
-0.9,0.2,0.5,10.1,-32.0,-55.4,-242.9,251.1,
-2.0,0.6,0.4,21.1,-70.4,-173.0,-180.2,259.5,
-0.1,1.1,-0.1,11.5,70.1,57.0,250.0,265.8,
-0.5,0.2,0.4,6.2,-16.9,-6.2,201.4,202.2,
-2.0,-0.1,0.8,22.0,33.5,-86.9,72.9,118.3,
-0.6,-0.3,0.2,7.0,105.3,-7.6,-87.2,136.9,
-0.7,0.4,0.6,10.1,14.3,-4.1,-241.4,241.8,
-1.2,1.3,-0.0,17.4,-95.1,-89.4,-179.3,221.8,
-0.9,0.9,-0.0,13.0,-18.4,21.5,250.0,251.6,
-1.2,0.1,0.3,12.8,28.2,19.6,162.1,165.7,
-2.0,-0.3,0.7,21.8,-0.9,-165.6,1.5,165.6,
-1.3,-0.0,0.5,13.8,65.0,6.3,-88.3,109.8,
-0.8,0.2,0.5,9.5,-33.1,72.5,-250.0,262.4,
-2.0,1.1,0.2,23.2,-79.9,-173.1,-151.1,243.2,
-0.2,0.8,0.1,8.0,55.6,-2.4,250.0,256.1,
-0.8,0.2,0.2,8.1,3.7,56.9,176.1,185.1,
-2.0,0.1,0.9,22.4,17.3,-97.7,136.5,168.8,
-1.0,0.2,0.2,10.1,108.2,32.6,-55.7,125.9,
-0.6,-0.4,0.2,7.3,-41.2,-17.2,-250.0,254.0,
-2.0,2.0,0.2,28.6,-68.2,-145.2,-102.1,190.2,
Tap detected
0.3,1.2,0.1,12.4,60.8,101.7,232.0,260.5,
Tap detected
-1.4,0.3,0.8,16.9,-25.2,-39.8,198.0,203.5,
Tap detected
-1.5,-0.6,0.0,16.3,51.4,-88.0,6.0,102.1,
-0.9,0.3,0.5,10.9,33.0,-13.1,-146.4,150.6,
