Device Started
MPU6050 connection successful
-0.5,-0.0,0.8,9.8,-2.0,0.9,-0.1,2.2,
-0.5,-0.0,0.8,9.8,-1.3,1.1,0.1,1.7,
-0.5,-0.0,0.8,9.9,-1.3,-0.5,-0.1,1.4,
-0.5,-0.0,0.8,9.8,-1.9,0.6,0.2,2.0,
-0.5,-0.0,0.8,9.8,-2.0,0.9,0.2,2.2,
-0.5,-0.0,0.8,9.8,-1.0,0.8,-0.0,1.3,
-0.5,-0.0,0.8,9.8,-1.4,0.1,0.1,1.4,
-0.5,-0.0,0.8,9.9,-1.6,0.1,0.2,1.7,
-0.5,-0.0,0.8,9.8,-1.5,-0.0,0.0,1.5,
-0.5,-0.0,0.8,9.8,-1.7,0.4,0.1,1.7,
-0.5,-0.0,0.8,9.9,-1.8,0.1,0.2,1.8,
-0.5,-0.0,0.8,9.8,-2.0,0.3,0.6,2.1,
-0.5,-0.0,0.8,9.8,-1.6,0.1,0.3,1.6,
-0.5,-0.0,0.8,9.9,-1.8,0.5,0.3,1.9,
-0.5,-0.0,0.8,9.8,-2.1,0.8,0.4,2.2,
-0.5,-0.0,0.8,9.8,-3.2,-3.3,0.9,4.7,
-0.5,-0.0,0.8,10.0,-3.6,3.7,0.2,5.2,
-0.5,-0.0,0.8,9.8,-3.8,7.6,1.0,8.5,
-0.6,-0.0,0.9,10.3,-7.0,7.9,-2.3,10.8,
-0.5,0.2,0.7,9.1,-19.2,26.9,-8.4,34.1,
-0.6,0.0,0.7,9.3,-13.3,11.8,-18.0,25.3,
-0.6,-0.2,0.7,9.2,3.1,2.4,5.7,6.9,
-0.6,-0.2,0.7,9.5,0.9,44.7,23.8,50.7,
-0.6,-0.2,0.7,8.9,-2.8,54.4,47.0,71.9,
-0.7,-0.1,0.7,10.4,3.6,47.3,66.8,82.0,
-0.8,-0.0,0.6,10.1,20.1,26.6,58.8,67.6,
-0.8,0.2,0.6,9.6,29.3,-60.4,52.4,85.2,
-0.6,0.4,0.6,9.6,47.0,-32.3,36.3,67.6,
-0.7,0.6,0.7,11.3,41.4,6.2,31.1,52.2,
-0.8,0.5,0.7,11.6,8.2,40.6,0.8,41.4,
-0.6,0.4,0.5,8.8,3.9,-21.4,-1.4,21.8,
-0.6,0.5,0.6,9.8,6.3,-18.7,0.3,19.7,
-0.6,0.5,0.6,9.5,-0.6,0.3,3.8,3.8,
-0.6,0.5,0.6,9.7,-0.3,-0.5,7.0,7.0,
-0.6,0.5,0.6,9.8,-1.9,4.2,4.9,6.7,
-0.6,0.5,0.6,9.6,0.2,-0.3,2.5,2.5,
-0.6,0.5,0.6,9.5,-1.6,0.6,0.8,1.9,
-0.6,0.5,0.6,9.6,-1.9,2.0,0.6,2.8,
-0.6,0.5,0.6,9.6,-1.0,0.4,0.7,1.3,
-0.6,0.5,0.6,9.6,-1.3,0.6,0.3,1.4,
-0.6,0.5,0.6,9.6,-0.7,-0.3,0.2,0.8,
-0.6,0.5,0.6,9.6,0.3,-0.3,0.6,0.7,
-0.6,0.5,0.6,9.6,-0.0,-0.4,0.5,0.7,
-0.6,0.5,0.6,9.6,-1.2,-1.0,0.7,1.7,
-0.6,0.5,0.6,9.6,-2.1,0.3,0.7,2.2,
-0.6,0.5,0.6,9.7,-2.1,-0.5,1.0,2.4,
-0.6,0.5,0.6,9.5,-1.5,-1.3,0.8,2.1,
-0.6,0.5,0.6,9.6,-1.3,-0.6,0.5,1.5,
-0.6,0.5,0.6,9.6,-1.8,-0.1,0.5,1.9,
-0.6,0.5,0.6,9.6,-1.9,-0.2,0.1,1.9,
-0.6,0.5,0.6,9.6,-1.7,0.7,-0.1,1.9,
-0.6,0.5,0.6,9.6,-1.6,0.5,0.3,1.8,
-0.6,0.5,0.6,9.6,-1.3,0.7,0.5,1.5,
-0.6,0.5,0.6,9.7,-0.8,-0.3,0.2,0.9,
-0.6,0.5,0.6,9.7,-0.4,-0.1,0.5,0.7,
-0.6,0.5,0.6,9.6,-1.7,-0.1,0.3,1.7,
-0.6,0.5,0.6,9.6,-2.3,0.1,0.3,2.3,
-0.6,0.5,0.6,9.6,-2.1,0.3,0.5,2.2,
